"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"166","1557280_s_at","ITSN1","6453","intersectin 1",0.062910934185366,4.81066652459079,0.322742967508137,0.755170662268391,0.862432419836733,-7.07909438758389
"167","1557283_a_at","ZNF519","162655","zinc finger protein 519",0.117495426457181,7.02570411227017,1.19337465214451,0.266938265313688,0.47343059431865,-6.40464097716448
"168","1557293_at","MIR570HG","440993","MIR570 host gene",-0.292565767880393,5.08055953560828,-3.32319654298182,0.0105031080255109,0.06321918482181,-3.27322961952449
"169","1557322_at","ZNF230","7773","zinc finger protein 230",-0.126394827184721,4.09642533138175,-0.503327128025113,0.62830928293057,0.782709810595652,-6.99752855332427
"170","1557352_at","SQLE","6713","squalene epoxidase",-0.0949931041257415,7.86716214618502,-1.07953659394689,0.31184387594767,0.522229609320238,-6.52901388570932
"171","1557430_at","SMIM17","147670","small integral membrane protein 17",0.333002766562182,6.98090530165278,2.88228034235,0.0204586479965606,0.0948216439262093,-3.96147015653497
"172","1557439_at","ARHGEF7-AS2","100874238","ARHGEF7 antisense RNA 2",0.117670539006436,5.88116770781882,0.527788460543778,0.611979463331292,0.770165771717325,-6.98388434545319
"173","1557507_at","TRIM52-AS1","100507602","TRIM52 antisense RNA 1 (head to head)",0.0604097360283786,6.92652284114261,0.651668763244168,0.532900632317558,0.711098092436445,-6.90565931728501
"174","1557545_s_at","RNF165","494470","ring finger protein 165",0.0776117220888182,8.64319320913288,0.825169946765504,0.433210099492005,0.628266745784264,-6.77172099169069
"175","1557570_a_at","LINC01305","285084","long intergenic non-protein coding RNA 1305",0.431563312921771,4.27651316929135,4.01000213798,0.00390204524764215,0.0326942130051612,-2.23514071161208
"176","1557644_at","RUNDC3A-AS1","101926996","RUNDC3A antisense RNA 1",-0.111381775911274,3.60974688858262,-0.996983781473195,0.347993362740999,0.554941043839898,-6.61337776162943
"177","1557765_at","PURPL","643401","p53 upregulated regulator of p53 levels",-0.157174442390272,4.26812781151044,-1.12304064022968,0.294017621800624,0.504601866064086,-6.48254678049296
"178","1557943_at","CNP","1267","2',3'-cyclic nucleotide 3' phosphodiesterase",0.0290578636216301,6.00652230164974,0.310938017625393,0.763802027756222,0.869277805238065,-7.08322432718624
"179","1558041_a_at","KIAA0895L","653319","KIAA0895 like",0.15004740768943,9.32912911360118,1.88352980596713,0.0964130832166495,0.249014065552607,-5.49768113289827
"180","1558077_s_at","MDH1B","130752","malate dehydrogenase 1B",-0.254367782177821,6.97405693223335,-4.1157257459835,0.00337030445664526,0.029267697322055,-2.08043120370398
"181","1558102_at","HDGFL3","50810","HDGF like 3",0.0527992850580468,10.2792184655036,0.881451603034963,0.403799734018101,0.603307422508087,-6.72253682467649
"182","1558123_at","LINC00957","255031","long intergenic non-protein coding RNA 957",0.408922205320261,5.65013326387635,1.70046247704269,0.127496733590678,0.298016661282781,-5.75858917848593
"183","1558184_s_at","ZNF17","7565","zinc finger protein 17",0.162742065364499,5.37973810248072,1.3619332922406,0.210360144817321,0.408727492472484,-6.2050453012262
"184","1558215_s_at","UBTF","7343","upstream binding transcription factor",0.00367531721509273,7.19131048245197,0.0372713057501976,0.971182735757979,0.986157026463727,-7.13617358270721
"185","1558216_at","AFAP1-AS1","84740","AFAP1 antisense RNA 1",-0.350681816573148,3.91147941562645,-1.13673254225135,0.288578955450067,0.498832162882159,-6.46764600294302
"186","1558217_at","SLFN13","146857","schlafen family member 13",-0.286967434315975,5.96500821120152,-3.67858696731993,0.00624134172396189,0.0447814049155957,-2.72942887251883
"187","1558254_s_at","SRPK2","6733","SRSF protein kinase 2",0.10628183513375,8.91354560293751,1.4570948440119,0.183225435178019,0.373862902523433,-6.08512974676796
"188","1558295_a_at","PPFIA2","8499","PTPRF interacting protein alpha 2",0.318603145049851,5.880074937047,3.5975399155829,0.00701752698818907,0.0482090858953942,-2.85230085121128
"189","1558346_at","COX17","10063","cytochrome c oxidase copper chaperone COX17",0.0304641958156537,6.09099229245759,0.270208509718924,0.793845551399014,0.886621022254006,-7.09631752673922
"190","1558388_a_at","NKAIN3-IT1","643763","NKAIN3 intronic transcript",-0.088310832232855,7.80433462470788,-1.20038042245067,0.264356484506744,0.470906952230754,-6.39669910795436
"191","1558401_at","ARIH1","25820","ariadne RBR E3 ubiquitin protein ligase 1",-0.000704245115559665,5.36295211800695,-0.00450004044892956,0.996519785426117,0.999142808254746,-7.13693882371859
"192","1558404_at","LINC00622","644242","long intergenic non-protein coding RNA 622",0.0806092421146234,4.70832143767139,0.381183590334754,0.712999456398937,0.837533595266939,-7.05645100531784
"193","1558458_at","GARS-DT","401320","GARS divergent transcript",0.101178371561517,5.85321910158818,0.907841272861639,0.39051170974633,0.593757512631471,-6.69855640683125
"194","1558487_a_at","TMED4","222068","transmembrane p24 trafficking protein 4",-0.17325669190792,10.4216446702396,-3.4063624686695,0.00928498905890476,0.0581060605621782,-3.14487443354828
"195","1558508_a_at","C1orf53","388722","chromosome 1 open reading frame 53",-0.307688497613929,7.29888988299494,-4.40371145195294,0.00228027596575413,0.0228574447176882,-1.6668248428003
"196","1558568_a_at","PCNX4","64430","pecanex 4",0.116590262270511,6.63654939442562,1.12104730017943,0.294816227694185,0.505284761294416,-6.48470520817828
"197","1558692_at","GLMP","112770","glycosylated lysosomal membrane protein",-0.00812886117712797,7.23273054857889,-0.0995701953346599,0.923137569050499,0.963838935684271,-7.13141087005191
"198","1558703_at","SLC46A1","113235","solute carrier family 46 member 1",0.0740567148149864,7.7835955622133,1.03718896420584,0.330004077777626,0.537989841082853,-6.57292817188338
"199","1558706_a_at","ATOH8","84913","atonal bHLH transcription factor 8",-0.245266822852397,6.37045410919056,-1.53161969553608,0.164184471891108,0.349134264847701,-5.98797663634787
"200","1558732_at","MAP4K4","9448","mitogen-activated protein kinase kinase kinase kinase 4",-0.216411093203618,8.1199841623732,-3.20478367333165,0.0125364794719035,0.0701414648884918,-3.45695095743281
"201","1558795_at","LOC101928307","101928307","uncharacterized LOC101928307",0.346536895317911,7.69421219135485,3.89479488761949,0.00458593437136902,0.036199456915783,-2.40540803968662
"202","1558801_at","NNT-AS1","100652772","NNT antisense RNA 1",0.227095335022982,8.02930190790154,1.8230931579747,0.105782734790714,0.263100648069213,-5.58504186080839
"203","1558819_at","LOC101929759","101929759","uncharacterized LOC101929759",0.116825587983137,6.38081677712861,0.847079785191801,0.421587890240677,0.618345251053787,-6.75289536383638
"204","1558856_at","DMRTA2","63950","DMRT like family A2",-0.794003629111995,8.12216187343144,-3.71852344566137,0.00589302868224411,0.0430788937293323,-2.66915653869813
"205","1558906_a_at","OSER1-DT","100505783","OSER1 divergent transcript",0.297931901631724,7.28024912990376,2.97588316498584,0.0177288021620943,0.086735284292535,-3.81459812129093
"206","1558996_at","FOXP1","27086","forkhead box P1",0.283304249165832,4.89859048549474,1.2145299495452,0.259204847994548,0.466329487758374,-6.38056110177481
"207","1559139_at","NOC2L","26155","NOC2 like nucleolar associated transcriptional repressor",-0.184387720572969,7.05306018894631,-1.23116759344444,0.253253965538606,0.458706938898697,-6.36141975443971
"208","1559163_at","INHBA-AS1","285954","INHBA antisense RNA 1",0.511722552420175,3.10626674643766,3.66385403322244,0.0063753293192868,0.0452280746645325,-2.75171013843387
"209","1559256_at","MAGI1","9223","membrane associated guanylate kinase, WW and PDZ domain containing 1",0.0783282300320245,5.35343565193869,0.746993509040946,0.476464076520854,0.662975117785156,-6.83546222694215
"210","1559266_s_at","SKIDA1","387640","SKI/DACH domain containing 1",0.0944693711877918,9.29352778763685,1.46389097679377,0.181411049908302,0.371061368912195,-6.07638376756823
"211","1559280_a_at","APELA","100506013","apelin receptor early endogenous ligand",0.794435757630884,6.82735904703605,5.32204176173882,0.00071134349160968,0.0113186642639723,-0.4281734080279
"212","1559404_a_at","HMGN3-AS1","100288198","HMGN3 antisense RNA 1",-0.0424198997674097,4.55636377425095,-0.382856191929994,0.711806978736437,0.837002080231934,-7.05574944279513
"213","1559535_s_at","LOC100996419","100996419","uncharacterized LOC100996419",0.10679003128015,5.72432095648461,1.10729642977403,0.300372736433507,0.510299792041297,-6.49951878221344
"214","1559580_at","LRRC39","127495","leucine rich repeat containing 39",-0.0248731843563021,4.5456011155902,-0.161949196433038,0.87536488653126,0.937041699419286,-7.12231130370066
"215","1559827_at","LINC00960","401074","long intergenic non-protein coding RNA 960",0.00701505705561889,5.73319641603444,0.0496403344304879,0.96162703738848,0.981673097872393,-7.13557272269464
"216","1559901_s_at","MIR99AHG","388815","mir-99a-let-7c cluster host gene",0.179784329915404,5.85863570535004,1.24520332672578,0.248322556403162,0.453654101592737,-6.34513457262412
"217","1559960_x_at","SYCE1L","100130958","synaptonemal complex central element protein 1 like",0.174994829750883,7.44691791093434,1.82885139509374,0.104854070378317,0.261859453344847,-5.57676729158699
"218","1559965_at","ZFHX4-AS1","100192378","ZFHX4 antisense RNA 1",-0.0709086021983882,6.88098531338843,-0.814068873951164,0.439182716215436,0.634193421297068,-6.78110086884196
"219","1559992_a_at","LINC00645","100505967","long intergenic non-protein coding RNA 645",0.170713414337635,4.32611291000519,1.48486381108353,0.175911962607299,0.363498541331919,-6.04924738108933
"220","1560177_at","CCDC66","285331","coiled-coil domain containing 66",0.272218353141048,4.91999765976391,1.30042708797592,0.229694876216732,0.432629184330544,-6.27987225919376
"221","1560201_at","ZNF713","349075","zinc finger protein 713",-0.682274797069891,4.43765901819744,-3.98464110765795,0.00404259021186049,0.03348247131137,-2.27247399607445
"222","1560652_at","IRS4","8471","insulin receptor substrate 4",-0.462399796586784,10.3034823191284,-7.72236597240359,5.65272281332816e-05,0.00224983576716767,2.26187713436898
"223","1560676_at","SIAH3","283514","siah E3 ubiquitin protein ligase family member 3",0.608138112139909,3.81299676901636,4.54121239539001,0.00190041501253504,0.0203517904951736,-1.47350569294377
"224","1560723_at","LOC283731","283731","uncharacterized LOC283731",-0.00919817829734804,6.42327292015966,-0.101432298807229,0.92170561575582,0.963340888079643,-7.13120188345747
"225","1561027_at","LINC02223","646241","long intergenic non-protein coding RNA 2223",0.156292423594016,3.658952735357,0.892887481532002,0.398002019963319,0.599797486912155,-6.712215946701
"226","1561079_at","ANKRD28","23243","ankyrin repeat domain 28",-0.0342155298774429,3.6260528511415,-0.292766659947375,0.777156848339978,0.875358633501654,-7.0892877695584
"227","1561101_at","JAKMIP2-AS1","153469","JAKMIP2 antisense RNA 1",0.469830963227791,6.68769077119583,3.19622307210056,0.0126987129356885,0.0705421894797497,-3.4702725648843
"228","1561198_at","GVQW3","100506127","GVQW motif containing 3",0.161425226935776,3.54565004033352,1.52368485042541,0.16612394446105,0.351362294058386,-5.99844839628294
"229","1561319_at","OTX2-AS1","100309464","OTX2 antisense RNA 1 (head to head)",-0.514357379972658,6.13977109340364,-3.5418793272143,0.00760973835302146,0.0507718521860321,-2.93709993073995
"230","1561425_a_at","ZNF568","374900","zinc finger protein 568",0.133907487397835,5.18458699142291,1.94883940519079,0.0871801067040351,0.23356417870437,-5.40207510593006
"231","1561660_at","SLC25A53","401612","solute carrier family 25 member 53",-0.181264838627418,5.91677856687064,-1.66881138672196,0.133740626980564,0.308692509721053,-5.80248972661976
"232","1561687_a_at","ZNF382","84911","zinc finger protein 382",0.141919961085369,6.66653186050588,2.08245741777763,0.0708744582686158,0.204983238249368,-5.20308486325189
"233","1561894_at","CYREN","78996","cell cycle regulator of NHEJ",0.152284449285788,6.07945630719389,1.09281790876042,0.306313146519154,0.516391547808359,-6.51497131118451
"234","1561973_at","SMARCC2","6601","SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2",-0.106415850258986,6.13312380976338,-0.770799036071896,0.462999337619521,0.653236014203066,-6.81662841042353
"235","1561985_at","C14orf39","317761","chromosome 14 open reading frame 39",0.0679195965997819,4.44209867042004,0.344922896234587,0.739052942629347,0.853430183750555,-7.07092993785623
"236","1562012_at","LOC100506730","100506730","uncharacterized LOC100506730",0.0503641435787783,6.54894962190876,0.794272492866247,0.449973334312904,0.643694128835589,-6.79756044075317
"237","1562309_s_at","PHF21B","112885","PHD finger protein 21B",0.100840501647047,9.22953554790302,1.85298555575275,0.101045223262363,0.256632480430694,-5.54197279299104
"238","1562389_at","LOC101927359","101927359","uncharacterized LOC101927359",0.206352999567321,4.5617285864064,1.01348369482415,0.340522012163136,0.547145511573307,-6.59692648963604
"239","1562481_at","PCBP1-AS1","400960","PCBP1 antisense RNA 1",0.148424051073706,3.68767495797193,1.05371544723201,0.322821318427027,0.531524344242039,-6.55594778840287
"240","1562484_at","MEIOC","284071","meiosis specific with coiled-coil domain",0.188486468981377,5.98437397011322,0.827302987773054,0.432068940128665,0.627694623850515,-6.76990641350848
"241","1562699_at","LOC101928847","101928847","uncharacterized LOC101928847",0.144538485947026,7.22745493776318,1.59086120467517,0.150338156476323,0.33018279710418,-5.90888120962539
"242","1562736_at","LHX9","56956","LIM homeobox 9",-0.929255907832217,6.83130471840281,-9.75285538009752,1.02913601191043e-05,0.000774770454339736,4.04173006467037
"243","1562775_at","NUDT12","83594","nudix hydrolase 12",0.20262278984236,4.22275141125842,1.28977402534032,0.233193315508063,0.436322034927823,-6.292606646608
"244","1562848_at","IST1","9798","IST1 factor associated with ESCRT-III",0.2571138245513,7.32183170618843,3.72617015281424,0.00582873597674772,0.0427537115730345,-2.65763723667435
"245","1563015_at","LOC101928135","101928135","uncharacterized LOC101928135",0.287724310568107,5.57570285235673,1.8676338950542,0.0987979145941099,0.253341873570295,-5.52076645948955
"246","1563022_at","CCDC160","347475","coiled-coil domain containing 160",-0.214927003847148,7.51813171454451,-2.7554256458657,0.0248703956991101,0.108050194579079,-4.160729995064
"247","1563209_a_at","MACROD2","140733","mono-ADP ribosylhydrolase 2",0.0942431765343592,6.23056048173336,0.764988457233272,0.466262314964066,0.654922616730367,-6.82127254213437
"248","1563629_a_at","ERVK13-1","100507321","endogenous retrovirus group K13 member 1",-0.163738490967294,6.78613933967046,-1.77626143354456,0.113629358700727,0.276215173632032,-5.6519357226118
"249","1563638_at","TVP23A","780776","trans-golgi network vesicle protein 23 homolog A",0.0887358989136269,7.34273139743606,0.523716922358585,0.614681919326081,0.772138420785465,-6.98619735153644
"250","1563658_a_at","SYT9","143425","synaptotagmin 9",0.0707168774027309,6.80112703992284,0.589142281380187,0.5720364412622,0.741447634811857,-6.94702419303666
"251","1563776_at","LOC100507283","100507283","uncharacterized LOC100507283",0.112096542554527,6.21250524735817,1.51047987474749,0.169397205445794,0.354999622220512,-6.01580916800048
